Image_Num,Name,Visibility,Quality,Type,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure
948,image_0948.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
949,image_0949.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
950,image_0950.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
951,image_0951.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
952,image_0952.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
953,image_0953.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
954,image_0954.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
955,image_0955.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
956,image_0956.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
957,image_0957.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
958,image_0958.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
959,image_0959.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
960,image_0960.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
961,image_0961.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
962,image_0962.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
963,image_0963.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
964,image_0964.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
965,image_0965.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
966,image_0966.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
967,image_0967.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
968,image_0968.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
969,image_0969.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
970,image_0970.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
971,image_0971.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
972,image_0972.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
973,image_0973.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
974,image_0974.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
975,image_0975.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
976,image_0976.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
977,image_0977.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
978,image_0978.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
979,image_0979.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
980,image_0980.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
981,image_0981.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
982,image_0982.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
983,image_0983.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
984,image_0984.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
985,image_0985.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
986,image_0986.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
987,image_0987.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
988,image_0988.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
989,image_0989.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990,image_0990.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991,image_0991.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
992,image_0992.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
