Image_Num,Name,Visibility,Quality,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure,Quality score
3848,image_0050_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
3849,image_0050_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3850,image_0051_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
3851,image_0051_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3852,image_0052_MIXED_L3.jpg,1,0,2,2,1,3,4,4,4,
3853,image_0055_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3854,image_0055_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3855,image_0057_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3856,image_0057_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3857,image_0058_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3858,image_0059_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
3859,image_0059_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3860,image_0060_MIXED_L1.jpg,0,0,1,2,1,1,2,4,1,
3861,image_0060_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
3862,image_0060_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3863,image_0063_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
3864,image_0063_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3865,image_0064_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
3866,image_0064_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3867,image_0065_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3868,image_0066_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3869,image_0067_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3870,image_0068_MIXED_L2.jpg,1,0,1,2,1,3,3,4,2,
3871,image_0069_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
3872,image_0069_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3873,image_0070_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3874,image_0070_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3875,image_0072_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
3876,image_0073_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
3877,image_0073_MIXED_L2.jpg,0,0,1,2,1,3,3,4,2,
3878,image_0073_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3879,image_0074_MIXED_L1.jpg,0,1,1,2,1,1,2,4,1,
3880,image_0074_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,
3881,image_0075_MIXED_L1.jpg,0,1,1,2,1,1,2,3,1,
3882,image_0075_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
3883,image_0076_MIXED_L2.jpg,1,0,1,2,1,2,3,4,2,
3884,image_0076_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3885,image_0077_MIXED_L1.jpg,0,1,1,2,1,1,2,3,1,
3886,image_0077_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
3887,image_0077_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3888,image_0079_MIXED_L1.jpg,1,1,1,2,1,1,2,3,1,
3889,image_0079_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
3890,image_0079_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3891,image_0080_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3892,image_0082_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3893,image_0083_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
3894,image_0083_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3895,image_0084_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
3896,image_0085_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3897,image_0086_MIXED_L1.jpg,0,1,1,2,1,1,2,4,1,
3898,image_0086_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3899,image_0087_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3900,image_0087_MIXED_L3.jpg,0,0,2,2,1,4,4,4,1,
3901,image_0090_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
3902,image_0090_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3903,image_0091_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
3904,image_0092_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
3905,image_0094_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3906,image_0094_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3907,image_0095_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3908,image_0095_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3909,image_0096_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
3910,image_0097_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
3911,image_0097_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3912,image_0099_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
3913,image_0100_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3914,image_0103_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
3915,image_0104_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3916,image_0105_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3917,image_0107_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
3918,image_0108_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
3919,image_0108_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3920,image_0110_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3921,image_0112_MIXED_L1.jpg,1,1,1,2,1,1,3,4,1,
3922,image_0112_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
3923,image_0112_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3924,image_0113_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
3925,image_0116_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
3926,image_0118_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,
3927,image_0119_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,
3928,image_0119_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
3929,image_0121_MIXED_L1.jpg,0,1,1,2,1,2,2,4,1,
3930,image_0121_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3931,image_0122_MIXED_L3.jpg,1,0,2,2,1,3,4,4,2,
3932,image_0122_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3933,image_0124_MIXED_L2.jpg,1,0,1,2,1,2,3,4,3,
3934,image_0125_MIXED_L2.jpg,1,0,1,2,1,3,3,4,3,
3935,image_0127_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3936,image_0128_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,
3937,image_0130_MIXED_L2.jpg,1,0,1,2,1,1,3,4,3,
3938,image_0130_MIXED_L3.jpg,1,0,2,2,1,3,4,4,2,
3939,image_0131_MIXED_L1.jpg,0,1,1,2,1,2,2,4,1,
3940,image_0131_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,
3941,image_0132_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,
3942,image_0133_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3943,image_0134_MIXED_L3.jpg,1,0,3,2,1,4,4,4,4,
3944,image_0135_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3945,image_0136_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,
3946,image_0136_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3947,image_0137_MIXED_L1.jpg,0,1,1,2,1,2,2,4,1,
3948,image_0137_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
3949,image_0137_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3950,image_0138_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
3951,image_0139_MIXED_L1.jpg,1,1,1,2,1,2,2,4,1,
3952,image_0139_MIXED_L3.jpg,1,0,2,2,1,3,4,4,2,
3953,image_0140_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3954,image_0141_MIXED_L2.jpg,1,0,1,2,1,1,3,4,2,
3955,image_0144_MIXED_L3.jpg,1,0,2,2,1,3,4,4,2,
3956,image_0146_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,
3957,image_0146_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3958,image_0148_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3959,image_0149_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
3960,image_0149_MIXED_L3.jpg,0,0,2,2,1,4,4,4,2,
3961,image_0150_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
3962,image_0150_MIXED_L2.jpg,0,0,1,2,1,3,3,4,3,
3963,image_0150_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3964,image_0151_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
3965,image_0152_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
3966,image_0153_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
3967,image_0154_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3968,image_0156_MIXED_L1.jpg,0,1,1,2,1,1,2,4,1,
3969,image_0158_MIXED_L1.jpg,0,1,1,2,1,1,2,4,1,
3970,image_0158_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3971,image_0159_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3972,image_0159_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
3973,image_0161_MIXED_L2.jpg,1,0,1,2,1,1,3,4,2,
3974,image_0161_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3975,image_0162_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,
3976,image_0162_MIXED_L2.jpg,1,0,1,2,1,2,3,4,3,
3977,image_0164_MIXED_L1.jpg,1,1,1,2,1,1,3,4,1,
3978,image_0166_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
3979,image_0167_MIXED_L2.jpg,1,0,1,2,1,1,3,4,3,
3980,image_0167_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3981,image_0169_MIXED_L1.jpg,1,0,1,2,1,2,3,4,1,
3982,image_0169_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3983,image_0170_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3984,image_0171_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
3985,image_0172_MIXED_L1.jpg,1,0,1,2,1,1,2,4,1,
3986,image_0172_MIXED_L2.jpg,1,0,1,2,1,2,3,4,2,
3987,image_0173_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
3988,image_0174_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
3989,image_0175_MIXED_L1.jpg,1,0,1,2,1,1,3,4,1,
3990,image_0175_MIXED_L2.jpg,1,0,1,2,1,2,3,4,3,
3991,image_0175_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
3992,image_0177_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
3993,image_0178_MIXED_L1.jpg,1,1,1,2,1,1,3,4,1,
3994,image_0178_MIXED_L2.jpg,1,0,1,2,1,1,3,4,2,
3995,image_0179_MIXED_L1.jpg,0,1,1,2,1,1,2,3,1,
3996,image_0180_MIXED_L2.jpg,1,0,1,2,1,1,3,4,2,
3997,image_0181_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
3998,image_0182_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
3999,image_0182_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4000,image_0184_MIXED_L1.jpg,1,1,1,2,1,1,2,4,1,
4001,image_0184_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
4002,image_0184_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4003,image_0186_MIXED_L2.jpg,1,0,1,2,1,1,3,4,2,
4004,image_0186_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4005,image_0188_MIXED_L2.jpg,1,0,1,2,1,1,3,4,3,
4006,image_0188_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4007,image_0189_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
4008,image_0189_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4009,image_0190_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,
4010,image_0191_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
4011,image_0192_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,
4012,image_0193_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4013,image_0195_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4014,image_0195_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4015,image_0198_MIXED_L2.jpg,1,0,1,2,1,2,3,4,3,
4016,image_0198_MIXED_L3.jpg,1,0,2,2,1,3,4,4,2,
4017,image_0199_MIXED_L1.jpg,1,0,1,2,1,2,3,4,1,
4018,image_0201_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4019,image_0202_MIXED_L1.jpg,0,0,1,2,1,2,3,4,1,
4020,image_0202_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4021,image_0203_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4022,image_0207_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4023,image_0209_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4024,image_0210_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4025,image_0211_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4026,image_0211_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,
4027,image_0212_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4028,image_0212_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4029,image_0216_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4030,image_0216_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4031,image_0218_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4032,image_0219_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4033,image_0219_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4034,image_0219_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4035,image_0220_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,
4036,image_0220_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4037,image_0220_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4038,image_0221_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4039,image_0223_MIXED_L1.jpg,0,0,1,2,1,2,3,4,1,
4040,image_0223_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4041,image_0223_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4042,image_0224_MIXED_L2.jpg,0,0,1,2,1,3,3,4,2,
4043,image_0224_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4044,image_0225_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4045,image_0226_MIXED_L1.jpg,0,0,1,2,1,1,2,3,1,
4046,image_0226_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4047,image_0227_MIXED_L3.jpg,0,0,2,2,1,4,4,4,2,
4048,image_0228_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4049,image_0229_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4050,image_0230_MIXED_L1.jpg,1,1,1,2,1,1,3,4,1,
4051,image_0231_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
4052,image_0232_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,
4053,image_0233_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,
4054,image_0233_MIXED_L3.jpg,1,0,2,2,1,3,4,4,2,
4055,image_0233_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4056,image_0235_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4057,image_0236_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4058,image_0237_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,
4059,image_0239_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
4060,image_0240_MIXED_L2.jpg,0,0,1,2,1,3,3,4,2,
4061,image_0240_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4062,image_0242_MIXED_L3.jpg,0,0,2,2,1,3,4,4,4,
4063,image_0242_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4064,image_0243_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,
4065,image_0243_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4066,image_0245_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4067,image_0245_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4068,image_0247_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4069,image_0250_MIXED_L2.jpg,0,0,1,2,1,3,3,4,3,
4070,image_0251_MIXED_L2.jpg,0,0,1,2,1,3,3,4,3,
4071,image_0251_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4072,image_0256_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,
4073,image_0256_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4074,image_0259_MIXED_L1.jpg,1,1,1,1,1,2,3,4,1,
4075,image_0259_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4076,image_0260_MIXED_L1.jpg,1,0,1,1,1,2,3,4,1,
4077,image_0260_MIXED_L2.jpg,1,0,1,2,1,3,3,4,2,
4078,image_0261_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,
4079,image_0261_MIXED_L3.jpg,1,0,2,2,1,3,4,4,4,
4080,image_0262_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4081,image_0262_MIXED_L3.jpg,0,0,2,2,1,3,4,4,4,
4082,image_0264_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4083,image_0265_MIXED_L3.jpg,0,0,2,2,1,3,4,4,4,
4084,image_0266_MIXED_L2.jpg,1,0,1,2,1,2,3,4,3,
4085,image_0266_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4086,image_0267_MIXED_L1.jpg,1,1,1,2,1,2,2,4,1,
4087,image_0270_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4088,image_0271_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4089,image_0271_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4090,image_0272_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4091,image_0273_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4092,image_0275_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,
4093,image_0276_MIXED_L2.jpg,0,0,1,2,1,3,3,4,2,
4094,image_0277_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
4095,image_0277_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4096,image_0278_MIXED_L2.jpg,0,0,1,2,1,3,3,4,3,
4097,image_0279_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4098,image_0279_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4099,image_0279_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4100,image_0280_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4101,image_0282_MIXED_L2.jpg,0,0,1,2,1,3,3,4,2,
4102,image_0282_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4103,image_0284_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4104,image_0284_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4105,image_0285_MIXED_L1.jpg,0,0,1,2,1,1,3,4,1,
4106,image_0285_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,
4107,image_0285_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4108,image_0285_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4109,image_0287_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4110,image_0288_MIXED_L1.jpg,1,0,1,2,1,2,3,4,1,
4111,image_0288_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4112,image_0289_MIXED_L3.jpg,0,0,2,2,1,3,4,4,4,
4113,image_0290_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4114,image_0291_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4115,image_0292_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4116,image_0294_MIXED_L2.jpg,0,0,1,2,1,3,3,4,2,
4117,image_0295_MIXED_L2.jpg,0,0,1,2,1,3,3,4,2,
4118,image_0296_MIXED_L1.jpg,0,0,1,2,1,1,3,4,1,
4119,image_0296_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4120,image_0296_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4121,image_0297_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,
4122,image_0297_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4123,image_0297_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4124,image_0298_MIXED_L2.jpg,0,0,1,2,1,3,3,4,2,
4125,image_0298_MIXED_L3.jpg,0,0,2,2,1,3,4,4,4,
4126,image_0298_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4127,image_0300_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4128,image_0301_MIXED_L2.jpg,1,0,1,2,1,2,3,4,3,
4129,image_0307_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4130,image_0309_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4131,image_0310_MIXED_L2.jpg,1,0,1,2,1,2,4,4,3,
4132,image_0311_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4133,image_0312_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4134,image_0313_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
4135,image_0313_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4136,image_0314_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4137,image_0314_MIXED_L3.jpg,0,0,3,2,1,3,4,4,3,
4138,image_0317_MIXED_L2.jpg,0,0,1,2,1,3,3,4,3,
4139,image_0317_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4140,image_0317_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4141,image_0318_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4142,image_0321_MIXED_L2.jpg,1,0,2,2,1,2,3,4,2,
4143,image_0321_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4144,image_0322_MIXED_L3.jpg,0,0,2,2,1,3,4,4,4,
4145,image_0323_MIXED_L3.jpg,0,0,2,2,1,3,4,4,4,
4146,image_0323_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4147,image_0324_MIXED_L3.jpg,0,0,2,2,1,3,4,4,4,
4148,image_0324_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4149,image_0325_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
4150,image_0325_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4151,image_0325_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4152,image_0326_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,
4153,image_0326_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4154,image_0327_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
4155,image_0327_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,
4156,image_0329_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4157,image_0333_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4158,image_0333_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4159,image_0337_MIXED_L3.jpg,1,0,2,2,1,3,4,4,2,
4160,image_0339_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4161,image_0340_MIXED_L1.jpg,0,1,1,1,1,1,3,4,1,
4162,image_0340_MIXED_L2.jpg,0,0,1,2,1,2,3,4,1,
4163,image_0341_MIXED_L1.jpg,0,1,1,1,1,1,3,4,1,
4164,image_0341_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4165,image_0342_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
4166,image_0343_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4167,image_0344_MIXED_L3.jpg,0,0,2,2,1,3,4,4,4,
4168,image_0344_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4169,image_0345_MIXED_L2.jpg,0,0,1,2,1,2,3,4,1,
4170,image_0347_MIXED_L2.jpg,0,0,1,2,1,2,3,4,1,
4171,image_0348_MIXED_L2.jpg,0,0,1,2,1,2,3,4,1,
4172,image_0348_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4173,image_0348_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4174,image_0349_MIXED_L2.jpg,0,0,1,2,1,2,3,4,1,
4175,image_0349_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4176,image_0350_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4177,image_0350_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4178,image_0350_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4179,image_0352_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4180,image_0352_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4181,image_0353_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
4182,image_0353_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4183,image_0354_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4184,image_0357_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4185,image_0357_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4186,image_0358_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
4187,image_0358_MIXED_L2.jpg,0,0,1,2,1,2,3,4,1,
4188,image_0361_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,
4189,image_0361_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,
4190,image_0361_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4191,image_0362_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4192,image_0364_MIXED_L2.jpg,1,0,1,2,1,1,3,4,2,
4193,image_0365_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,
4194,image_0366_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,
4195,image_0368_MIXED_L2.jpg,1,0,1,2,1,3,3,4,2,
4196,image_0369_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
4197,image_0370_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,
4198,image_0371_MIXED_L1.jpg,1,0,1,2,1,2,3,4,1,
4199,image_0371_MIXED_L2.jpg,1,0,1,2,1,3,3,4,3,
4200,image_0371_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,
4201,image_0372_MIXED_L1.jpg,1,0,1,2,1,2,3,4,1,
4202,image_0373_MIXED_L1.jpg,1,0,1,2,1,2,3,4,1,
4203,image_0374_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,
4204,image_0376_MIXED_L1.jpg,0,1,1,2,1,2,2,4,1,
