Image_Num,Name,Visibility,Quality,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure,Equal_Weight_Score,Correlation_Weight_Score,RandomForest_Weight_Score,BRISQUE_Score,NIQE_Score,PIQE_Score
4272,image_0456_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,2.142857143,2.329504803,2.263145973,47.5073478421578,3.85050576524679,49.9344274184931
4273,image_0457_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5376373680019,12.6036863701354,90.2476097510699
4274,image_0458_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,2.142857143,2.329504803,2.263145973,45.9788736079956,3.80391461370122,52.1871553143254
4275,image_0458_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5381449806523,12.6156154484011,90.5791625062749
4276,image_0459_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,2,2.158681686,2.130172235,45.9856394432332,3.84787035350527,52.149387963398
4277,image_0459_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.0389886241853,6.79000652548065,74.1684072635149
4278,image_0459_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5383608082056,12.6305892866024,90.5058999670545
4279,image_0461_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,2.142857143,2.329504803,2.263145973,44.9820213196466,3.81171088219095,53.2787104095517
4280,image_0462_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,51.1693157191895,5.23897583392716,54.7612648140264
4281,image_0462_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5429486973991,12.6253208151306,90.0002459314005
4282,image_0463_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,2,2.158681686,2.130172235,46.8249642398076,3.86268700566133,50.3323670061022
4283,image_0464_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.3811247801398,7.08784512663472,76.2601095162519
4284,image_0465_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.41321820321,6.8949407386895,74.6982267140244
4285,image_0467_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,50.4959429047221,5.82922977669611,57.5004950399899
4286,image_0467_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5405170828855,12.6035533859755,90.2928812508618
4287,image_0468_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,2,2.158681686,2.130172235,45.890120055001,3.79214536525003,55.1137716638983
4288,image_0469_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,1.857142857,2.002113315,1.994799371,50.9213956609327,5.23107647328227,57.414233448385
4289,image_0470_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,2,2.158681686,2.130172235,49.6783548338916,3.87909832004161,51.6105531942575
4290,image_0471_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5359971714216,12.651617400081,92.9967688480283
4291,image_0473_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5416186355662,12.5958515381322,90.6814607056378
4292,image_0474_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,1.857142857,2.002113315,1.994799371,51.1799229940822,5.17762571153349,55.0809587742559
4293,image_0474_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.427461466775,7.10126892160205,74.4276006643673
4294,image_0476_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,49.8693568506642,5.48964630296603,57.2502922944183
4295,image_0476_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.4253651638605,7.11685463086293,75.6518125350625
4296,image_0476_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5411026381228,12.6013370574621,91.4219768691392
4297,image_0482_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.1755620295676,7.14577900386418,75.73656896201
4298,image_0483_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5394442849828,12.6147994811707,90.2089039432965
4299,image_0484_MIXED_L1.jpg,0,1,1,2,1,2,2,4,1,1.857142857,1.99873257,1.934419526,46.2072218400158,5.65381430914042,56.6184862787896
4300,image_0484_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,2.285714286,2.486073175,2.398518837,48.8402467453187,3.77799402552371,57.7535550090438
4301,image_0484_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5412850358586,12.6054996223212,91.0660113429335
4302,image_0485_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,2.571428571,2.807350629,2.650595575,47.6613408717262,7.01943501678739,75.863291388548
4303,image_0490_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5399514896277,12.6243639806509,94.9113832069654
4304,image_0491_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.536903525187,12.6226899490505,91.1723337893958
4305,image_0492_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,53.3625936969771,5.14915898193853,60.1701014647552
4306,image_0492_MIXED_L2.jpg,1,0,1,2,1,3,3,4,3,2.428571429,2.656896292,2.531492574,47.6215510082063,3.66264651888812,47.1402405943128
4307,image_0492_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.53487984887,12.6007758045286,90.0485029294819
4308,image_0493_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,2.142857143,2.315250058,2.265545099,48.6122177845639,3.56430590429045,54.1664718774419
4309,image_0494_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,2.142857143,2.315250058,2.265545099,49.1251570530345,3.54847719879755,54.5515527190806
4310,image_0495_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,2.571428571,2.807350629,2.650595575,47.3040205869728,6.91334497530254,73.7151384845647
4311,image_0496_MIXED_L1.jpg,0,0,1,2,1,1,2,4,1,1.714285714,1.827909453,1.801445788,50.1163044208309,5.01176075207612,56.8093067254865
4312,image_0496_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,2.142857143,2.315250058,2.265545099,48.8767048928596,3.56936211926786,54.1029688716547
4313,image_0497_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,2.571428571,2.807350629,2.650595575,47.8632253480169,6.67635186009837,74.1792603947583
4314,image_0498_MIXED_L1.jpg,0,0,1,2,1,2,3,4,1,2,2.172936432,2.127773108,51.8554481810742,5.38180771387947,58.7052527129539
4315,image_0499_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5389402719256,12.6481733463894,90.8522630653124
4316,image_0501_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5417760463539,12.5532215199905,90.3402832782255
4317,image_0502_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,2.142857143,2.329504803,2.263145973,45.7366820632057,3.80890616423054,48.6653238534428
4318,image_0503_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,1.857142857,2.002113315,1.994799371,49.9322631477695,4.9286359763971,55.8609784389324
4319,image_0504_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5422507062177,12.565458457694,90.4539028201469
4320,image_0505_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.2190006539267,7.75944767454518,77.7690896685182
4321,image_0507_MIXED_L1.jpg,0,0,1,2,1,1,3,4,1,1.857142857,2.002113315,1.994799371,49.6767991576683,5.04150314698912,56.0801062918464
4322,image_0508_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.4768656653143,7.08763396543197,75.4833166938492
4323,image_0509_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5442022133546,12.6295858407486,90.4439298989991
4324,image_0510_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.1833650875777,7.29795887646707,74.3881048259423
4325,image_0512_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,2.142857143,2.315250058,2.265545099,48.190801817045,3.75205512028693,51.5277522828334
4326,image_0512_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.9333516665588,7.70004966010909,75.6686705463146
4327,image_0513_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,53.2330548299697,5.18494654875728,60.3270512283902
4328,image_0513_MIXED_L2.jpg,1,0,1,2,1,2,3,4,3,2.285714286,2.486073175,2.398518837,50.2376611180587,3.5815897438332,47.530998039329
4329,image_0513_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5412161448101,12.5976130750054,90.0046950441288
4330,image_0515_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,53.2125221292029,5.20961097359344,59.3497847419707
4331,image_0516_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5403995268033,12.6071351273245,90.5841292155449
4332,image_0519_MIXED_L1.jpg,1,0,1,2,1,1,3,4,2,2,2.158681686,2.130172235,52.9838440700338,4.62875245862441,58.8585188095632
4333,image_0521_MIXED_L1.jpg,0,1,1,2,1,1,4,4,1,2,2.176317177,2.188152954,53.3328027495299,4.8397555003721,57.631527982974
4334,image_0521_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5412747837023,12.5993934838853,90.3941439005401
4335,image_0522_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.2252670809909,6.60207167797249,73.2310363485154
4336,image_0524_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,53.4780233942855,5.31703812600677,57.7886107098907
4337,image_0524_MIXED_L3.jpg,0,0,2,2,1,3,4,4,4,2.857142857,3.120487371,2.921341303,47.8319345176682,6.78212626626735,76.5719160991705
4338,image_0525_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,53.7363293842227,5.37334549077744,57.7090568372977
4339,image_0526_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,53.4911523920367,5.24378927316896,57.2309806304384
4340,image_0526_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.8341377806765,7.18466398754408,76.2556115065318
4341,image_0526_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.536481605741,12.6033620562223,90.4150294927403
4342,image_0528_MIXED_L1.jpg,0,1,1,2,1,1,3,4,2,2,2.158681686,2.130172235,49.9801456567684,5.00103054229013,59.1271811766131
4343,image_0528_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,2.571428571,2.807350629,2.650595575,47.4484238941851,6.75440977664317,72.6337831513578
4344,image_0529_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,2,2.158681686,2.130172235,46.1503865836635,3.86120943532347,52.2651005562717
4345,image_0529_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,2.571428571,2.807350629,2.650595575,47.4583330228434,6.76615832385108,72.8395665078483
4346,image_0529_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5444218010462,12.6147170769035,94.912033940492
4347,image_0530_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.3127689915138,6.57584442884935,75.9421949889014
4348,image_0532_MIXED_L3.jpg,1,0,2,2,1,3,4,4,4,2.857142857,3.120487371,2.921341303,48.06745317221,6.12984513672329,74.2955847855754
4349,image_0534_MIXED_L3.jpg,1,0,2,2,1,3,4,4,4,2.857142857,3.120487371,2.921341303,47.9350833900382,6.19850655625479,74.3552060610196
4350,image_0537_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5556924590048,12.6331617154725,100
4351,image_0538_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.542676990969,12.47889422769,90.3160224084687
4352,image_0540_MIXED_L3.jpg,0,0,2,2,1,4,4,4,4,3,3.291310488,3.05431504,48.0634999109728,5.69133970811478,70.5135418742783
4353,image_0542_MIXED_L2.jpg,0,0,2,2,1,2,3,4,2,2.285714286,2.46232365,2.324268254,47.0101155163741,3.84151738191933,43.1721046099217
4354,image_0542_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.0563039464894,5.93765465278206,71.0294591826814
4355,image_0542_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5466762364043,12.6449245941877,90.7354716467184
4356,image_0543_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,1.857142857,2.002113315,1.994799371,52.9980635665659,5.20396316419385,62.0126555482681
4357,image_0543_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5457707097116,12.5938756782543,90.2750916940472
4358,image_0547_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.8271472983779,6.17087629442977,71.3045803075075
4359,image_0548_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.588797157904,6.33307991663965,75.2812085389218
4360,image_0550_MIXED_L1.jpg,0,1,1,2,1,1,4,4,1,2,2.176317177,2.188152954,51.6765209704835,5.22926176999326,56.962428756464
4361,image_0550_MIXED_L2.jpg,0,0,2,2,1,2,4,4,3,2.571428571,2.793095883,2.652994701,48.5923183354393,3.80066872311255,44.7285529423453
4362,image_0553_MIXED_L1.jpg,1,0,1,2,1,2,4,4,1,2.142857143,2.347140294,2.321126691,51.4411382490658,5.16398324392304,59.0828770404831
4363,image_0554_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.1440765416367,8.20932729368756,77.8493719459072
4364,image_0555_MIXED_L1.jpg,1,0,1,2,1,2,4,4,1,2.142857143,2.347140294,2.321126691,51.5790511867517,5.1500388541999,57.0074475210753
4365,image_0555_MIXED_L2.jpg,1,0,2,2,1,1,4,4,3,2.428571429,2.622272766,2.520020964,48.2660610515874,3.90875421313009,48.7468171280841
4366,image_0558_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,2.142857143,2.315250058,2.265545099,43.9259066364902,3.66813232010593,56.8840477247259
4367,image_0559_MIXED_L1.jpg,0,0,1,2,1,1,2,4,1,1.714285714,1.827909453,1.801445788,43.8467414844019,6.00027023391029,54.2737484558743
4368,image_0561_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.7868606892363,7.65221862069256,77.9432501521902
4369,image_0562_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,49.30523783825,6.52084485605188,73.7729465425728
4370,image_0563_MIXED_L1.jpg,0,0,1,2,1,1,3,4,1,1.857142857,2.002113315,1.994799371,53.8327250849182,5.24040058183044,55.2307310932295
4371,image_0563_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.289481342074,7.28224492731504,75.3291859327379
4372,image_0564_MIXED_L2.jpg,0,0,2,2,1,1,3,4,2,2.142857143,2.291500533,2.191294517,47.9669783367651,3.96285526152946,48.7778834476584
4373,image_0565_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,2.142857143,2.315250058,2.265545099,49.7057420037458,3.68352055814629,58.0399771647099
4374,image_0567_MIXED_L3.jpg,1,0,2,2,1,3,4,4,2,2.571428571,2.807350629,2.650595575,47.952405273536,7.18891444457649,75.3965034354139
4375,image_0571_MIXED_L1.jpg,0,0,1,2,1,1,3,4,2,2,2.158681686,2.130172235,45.061258610601,4.97448152003677,57.8470971300395
4376,image_0571_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5488518559524,12.5471258945857,90.7405877125279
4377,image_0572_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.4662339996748,7.08632402564716,74.5588558012929
4378,image_0573_MIXED_L1.jpg,0,0,1,2,1,1,3,4,1,1.857142857,2.002113315,1.994799371,50.0727132782256,5.06084403338525,56.9962624441761
4379,image_0574_MIXED_L1.jpg,0,1,1,2,1,2,4,4,2,2.285714286,2.503708665,2.456499555,52.446457735515,5.34896184824161,56.4906114238889
4380,image_0575_MIXED_L1.jpg,0,1,1,2,1,2,4,4,2,2.285714286,2.503708665,2.456499555,51.6767836989985,5.30415967505426,55.3766516116802
4381,image_0578_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5422700529767,12.5350250423655,89.8572369810415
4382,image_0579_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5423131073643,12.5641585285071,90.6707443051748
4383,image_0580_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,2.285714286,2.486073175,2.398518837,46.7189103310879,3.68737223763293,53.8222477950252
4384,image_0581_MIXED_L1.jpg,0,0,1,2,1,1,3,4,2,2,2.158681686,2.130172235,44.098238053458,4.92595350724269,60.9696875046265
4385,image_0583_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,2.571428571,2.807350629,2.650595575,44.1480610518334,6.83232101794907,73.6956035637799
4386,image_0584_MIXED_L1.jpg,0,1,1,2,1,1,3,4,2,2,2.158681686,2.130172235,50.1796879965648,4.91818788258212,54.0484940577418
4387,image_0584_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,2.571428571,2.807350629,2.650595575,47.0209623665658,7.15648178726595,74.5394905953194
4388,image_0587_MIXED_L2.jpg,0,0,1,2,1,1,3,4,3,2.142857143,2.315250058,2.265545099,48.0715286009545,3.72599506331345,52.7553039241242
4389,image_0587_MIXED_L3.jpg,0,0,2,2,1,3,4,4,2,2.571428571,2.807350629,2.650595575,47.0550232844588,7.60904702686642,75.785429698371
4390,image_0587_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5491010160365,12.6101201827612,92.0219874043486
4391,image_0592_MIXED_L1.jpg,1,1,1,2,1,1,3,4,1,1.857142857,2.002113315,1.994799371,50.6299726271198,4.94884405834272,57.5984406876268
4392,image_0594_MIXED_L2.jpg,1,0,1,2,1,2,3,4,3,2.285714286,2.486073175,2.398518837,47.2378002667966,3.53277588373923,48.2052070940976
4393,image_0595_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.9630375890604,6.70822736510287,74.4728636022644
4394,image_0596_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,2.285714286,2.486073175,2.398518837,48.046109206925,3.55307828924262,48.7760241357848
4395,image_0596_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.9881522775516,7.00678102116434,75.9610556552347
4396,image_0601_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.0484844419293,7.09601539754433,74.849398851017
4397,image_0602_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,2.142857143,2.329504803,2.263145973,47.7220853186514,3.88340258133719,54.1376419487651
4398,image_0603_MIXED_L1.jpg,0,1,1,2,1,1,2,4,1,1.714285714,1.827909453,1.801445788,49.5899795821438,5.18561310210495,54.7973157527894
4399,image_0603_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,2.142857143,2.329504803,2.263145973,47.7488766891289,3.84180043823297,52.7929336895148
4400,image_0603_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,46.6505592420761,6.40911118436125,73.4723048530088
4401,image_0604_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,2.142857143,2.329504803,2.263145973,49.0434811254327,3.83761917289579,55.6129862508639
4402,image_0605_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,1.857142857,2.002113315,1.994799371,49.4826213895418,5.19971518406934,56.3248537398789
4403,image_0605_MIXED_L2.jpg,0,0,1,2,1,2,3,4,2,2.142857143,2.329504803,2.263145973,46.2565136727835,3.77783459381009,51.8887222747995
4404,image_0605_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.4152528739173,6.62430101382317,73.4506587987118
4405,image_0607_MIXED_L2.jpg,0,0,1,2,1,3,3,4,2,2.285714286,2.50032792,2.39611971,46.6870599320086,3.75455020400182,49.4344587344473
4406,image_0608_MIXED_L1.jpg,0,1,1,2,1,1,2,3,1,1.571428571,1.651598331,1.653934002,48.1771554047667,5.41703664978164,55.1157964034729
4407,image_0608_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5369384401431,12.6980559275923,100
4408,image_0612_MIXED_L2.jpg,0,0,1,2,1,2,3,4,3,2.285714286,2.486073175,2.398518837,47.3779711299813,3.67673039883064,52.936088747764
4409,image_0614_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,53.4916881545666,5.24625778397248,56.0097402025524
4410,image_0616_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5344380732895,12.6480517790543,90.4975222700345
4411,image_0617_MIXED_L1.jpg,1,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,52.357711589279,4.94858962301458,56.3098330306171
4412,image_0619_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.3349609824014,6.78422653155056,75.0670437651459
4413,image_0619_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5368968627842,12.6334648655875,91.7323118630653
4414,image_0620_MIXED_L1.jpg,1,1,1,2,1,1,3,4,2,2,2.158681686,2.130172235,52.0452918547458,4.93563518073451,56.6726607932307
4415,image_0620_MIXED_L3.jpg,1,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.4515900604292,6.34286759216777,73.4308982372835
4416,image_0621_MIXED_L1.jpg,0,1,1,2,1,1,2,4,1,1.714285714,1.827909453,1.801445788,49.7077991596724,5.42042711938903,57.1049288875287
4417,image_0621_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.2709263000678,6.69863291879882,74.2042597627084
4418,image_0624_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,49.0749626607595,6.64211012887314,74.7732001134903
4419,image_0624_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5349038785522,12.6277450432146,90.5799426266571
4420,image_0625_MIXED_L1.jpg,0,1,1,2,1,1,2,4,1,1.714285714,1.827909453,1.801445788,49.60155976659,5.45154837540181,55.8951196146882
4421,image_0626_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5392951518976,12.6116763697436,90.2170104604741
4422,image_0627_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.7679913269892,6.61905898226489,74.5186247001764
4423,image_0627_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5370791081529,12.6576489637916,90.4145656478394
4424,image_0628_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,2,2.158681686,2.130172235,49.2109963899048,3.88531929425118,51.9640951671547
4425,image_0630_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5328612002273,12.6281459104412,90.4286454731733
4426,image_0632_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,49.8577092667835,6.69269085823885,76.229057651812
4427,image_0633_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5394240949727,12.6632394161557,90.4310158814523
4428,image_0634_MIXED_L3.jpg,1,0,2,2,1,3,4,4,4,2.857142857,3.120487371,2.921341303,48.6515398106493,7.13951171080905,75.4259422760052
4429,image_0634_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.530153422634,12.6127933668056,90.0941067295642
4430,image_0635_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.7712323614313,7.38472413890252,78.0827736272718
4431,image_0635_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.535634123028,12.6212856055893,90.2472440446237
4432,image_0636_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,48.9861247353943,6.97000456658719,77.2185854429558
4433,image_0637_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,50.0699817381327,6.67694828298634,75.9432293885617
4434,image_0638_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,49.5818839478229,6.41022981447019,75.5973016437776
4435,image_0638_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5301069590028,12.6409992675748,91.0930542029576
4436,image_0639_MIXED_L1.jpg,0,1,1,2,1,1,3,4,1,1.857142857,2.002113315,1.994799371,50.6831422622884,5.03351256925222,63.7977637830561
4437,image_0640_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.529323115021,12.6073867218656,90.5816458609098
4438,image_0644_MIXED_L2.jpg,1,0,1,2,1,3,3,4,2,2.285714286,2.50032792,2.39611971,45.9945637893033,3.77629785380184,47.2085923036564
4439,image_0645_MIXED_L1.jpg,0,1,1,2,1,2,3,4,1,2,2.172936432,2.127773108,52.5839187280086,5.22266431046553,59.465520090156
4440,image_0646_MIXED_L2.jpg,1,0,1,2,1,3,3,4,2,2.285714286,2.50032792,2.39611971,45.9677840064982,3.8712354189342,46.586255108999
4441,image_0646_MIXED_L3.jpg,1,0,2,2,1,3,4,4,4,2.857142857,3.120487371,2.921341303,48.765240087674,7.37445905367661,76.3188114546769
4442,image_0646_MIXED_L4.jpg,1,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5317075248868,12.5916714531803,90.0371458727768
4443,image_0647_MIXED_L2.jpg,0,0,1,2,1,1,3,4,2,2,2.158681686,2.130172235,48.0484011604382,3.71521941790198,55.2439287470456
4444,image_0647_MIXED_L3.jpg,0,0,2,2,1,3,4,4,3,2.714285714,2.963919,2.785968439,47.2626793492512,6.4115848743756,76.297639414808
4445,image_0647_MIXED_L4.jpg,0,0,4,2,1,4,4,4,4,3.285714286,3.556948181,3.176559604,44.5350488492344,12.6138149988651,90.7614500177182
4446,image_0648_MIXED_L2.jpg,1,0,1,2,1,2,3,4,2,2.142857143,2.329504803,2.263145973,46.1324081728683,3.84376218792183,46.8472853681967
4447,image_0649_MIXED_L1.jpg,0,1,1,1,1,2,3,4,1,1.857142857,2.048164206,1.96221626,52.5799424034098,5.23989503503637,58.1411371655416
